O [99, 98]
E [31, 26]
E [31, 25]
E [31, 24]
E [31, 23]
E [31, 22]
E [31, 21]
E [31, 20]
E [31, 19]
E [31, 18]
E [31, 17]
E [31, 16]
E [31, 15]
E [31, 14]
E [31, 13]
E [31, 12]
E [31, 11]
E [31, 10]
E [31, 9]
E [31, 8]
E [31, 7]
E [31, 6]
E [31, 5]
E [31, 4]
E [31, 3]
E [31, 2]
C [30, 2]
D [30, 3]
D [30, 4]
D [30, 5]
D [30, 6]
D [30, 7]
D [30, 8]
D [30, 9]
D [30, 10]
D [30, 11]
D [30, 12]
D [30, 13]
D [30, 14]
D [30, 15]
D [30, 16]
D [30, 17]
D [30, 18]
D [30, 19]
D [30, 20]
D [30, 21]
D [30, 22]
D [30, 23]
D [30, 24]
D [30, 25]
D [30, 26]
D [30, 27]
D [30, 28]
D [30, 29]
D [30, 30]
D [30, 31]
D [30, 32]
D [30, 33]
D [30, 34]
D [30, 35]
D [30, 36]
D [30, 37]
D [30, 38]
D [30, 39]
D [30, 40]
D [30, 41]
D [30, 42]
D [30, 43]
D [30, 44]
D [30, 45]
D [30, 46]
D [30, 47]
D [30, 48]
D [30, 49]
D [30, 50]
D [30, 51]
D [30, 52]
D [30, 53]
D [30, 54]
D [30, 55]
D [30, 56]
D [30, 57]
D [30, 58]
D [30, 59]
D [30, 60]
D [30, 61]
D [30, 62]
D [30, 63]
D [30, 64]
D [30, 65]
D [30, 66]
D [30, 67]
D [30, 68]
D [30, 69]
D [30, 70]
D [30, 71]
D [30, 72]
D [30, 73]
D [30, 74]
D [30, 75]
D [30, 76]
D [30, 77]
D [30, 78]
D [30, 79]
D [30, 80]
D [30, 81]
D [30, 82]
D [30, 83]
D [30, 84]
D [30, 85]
D [30, 86]
D [30, 87]
D [30, 88]
D [30, 89]
D [30, 90]
D [30, 91]
D [30, 92]
D [30, 93]
D [30, 94]
D [30, 95]
D [30, 96]
D [30, 97]
C [29, 97]
E [29, 96]
E [29, 95]
E [29, 94]
E [29, 93]
E [29, 92]
E [29, 91]
E [29, 90]
E [29, 89]
E [29, 88]
E [29, 87]
E [29, 86]
E [29, 85]
E [29, 84]
E [29, 83]
E [29, 82]
E [29, 81]
E [29, 80]
E [29, 79]
E [29, 78]
E [29, 77]
E [29, 76]
E [29, 75]
E [29, 74]
E [29, 73]
E [29, 72]
E [29, 71]
E [29, 70]
E [29, 69]
E [29, 68]
E [29, 67]
E [29, 66]
E [29, 65]
E [29, 64]
E [29, 63]
E [29, 62]
E [29, 61]
E [29, 60]
E [29, 59]
E [29, 58]
E [29, 57]
E [29, 56]
E [29, 55]
E [29, 54]
E [29, 53]
E [29, 52]
E [29, 51]
E [29, 50]
E [29, 49]
E [29, 48]
E [29, 47]
E [29, 46]
E [29, 45]
E [29, 44]
E [29, 43]
E [29, 42]
E [29, 41]
E [29, 40]
E [29, 39]
E [29, 38]
E [29, 37]
E [29, 36]
E [29, 35]
E [29, 34]
E [29, 33]
E [29, 32]
E [29, 31]
E [29, 30]
E [29, 29]
E [29, 28]
E [29, 27]
E [29, 26]
E [29, 25]
E [29, 24]
E [29, 23]
E [29, 22]
E [29, 21]
E [29, 20]
E [29, 19]
E [29, 18]
E [29, 17]
E [29, 16]
E [29, 15]
E [29, 14]
E [29, 13]
E [29, 12]
E [29, 11]
E [29, 10]
E [29, 9]
E [29, 8]
E [29, 7]
E [29, 6]
E [29, 5]
E [29, 4]
E [29, 3]
E [29, 2]
C [28, 2]
D [28, 3]
D [28, 4]
D [28, 5]
D [28, 6]
D [28, 7]
D [28, 8]
D [28, 9]
D [28, 10]
D [28, 11]
D [28, 12]
D [28, 13]
D [28, 14]
D [28, 15]
D [28, 16]
D [28, 17]
D [28, 18]
D [28, 19]
D [28, 20]
D [28, 21]
D [28, 22]
D [28, 23]
D [28, 24]
D [28, 25]
D [28, 26]
D [28, 27]
D [28, 28]
D [28, 29]
D [28, 30]
D [28, 31]
D [28, 32]
D [28, 33]
D [28, 34]
D [28, 35]
D [28, 36]
D [28, 37]
D [28, 38]
D [28, 39]
D [28, 40]
D [28, 41]
D [28, 42]
D [28, 43]
D [28, 44]
D [28, 45]
D [28, 46]
D [28, 47]
D [28, 48]
D [28, 49]
D [28, 50]
D [28, 51]
D [28, 52]
D [28, 53]
D [28, 54]
D [28, 55]
D [28, 56]
D [28, 57]
D [28, 58]
D [28, 59]
D [28, 60]
D [28, 61]
D [28, 62]
D [28, 63]
D [28, 64]
D [28, 65]
D [28, 66]
D [28, 67]
D [28, 68]
D [28, 69]
D [28, 70]
D [28, 71]
D [28, 72]
D [28, 73]
D [28, 74]
D [28, 75]
D [28, 76]
D [28, 77]
D [28, 78]
D [28, 79]
D [28, 80]
D [28, 81]
D [28, 82]
D [28, 83]
D [28, 84]
D [28, 85]
D [28, 86]
D [28, 87]
D [28, 88]
D [28, 89]
D [28, 90]
D [28, 91]
D [28, 92]
D [28, 93]
D [28, 94]
D [28, 95]
D [28, 96]
D [28, 97]
C [27, 97]
E [27, 96]
E [27, 95]
E [27, 94]
E [27, 93]
E [27, 92]
E [27, 91]
E [27, 90]
E [27, 89]
E [27, 88]
E [27, 87]
E [27, 86]
E [27, 85]
E [27, 84]
E [27, 83]
E [27, 82]
E [27, 81]
E [27, 80]
E [27, 79]
E [27, 78]
E [27, 77]
E [27, 76]
E [27, 75]
E [27, 74]
E [27, 73]
E [27, 72]
E [27, 71]
E [27, 70]
E [27, 69]
E [27, 68]
E [27, 67]
E [27, 66]
E [27, 65]
E [27, 64]
E [27, 63]
E [27, 62]
E [27, 61]
E [27, 60]
E [27, 59]
E [27, 58]
E [27, 57]
E [27, 56]
E [27, 55]
E [27, 54]
E [27, 53]
E [27, 52]
E [27, 51]
E [27, 50]
E [27, 49]
E [27, 48]
E [27, 47]
E [27, 46]
E [27, 45]
E [27, 44]
E [27, 43]
E [27, 42]
E [27, 41]
E [27, 40]
E [27, 39]
E [27, 38]
E [27, 37]
E [27, 36]
E [27, 35]
E [27, 34]
E [27, 33]
E [27, 32]
E [27, 31]
E [27, 30]
E [27, 29]
E [27, 28]
E [27, 27]
E [27, 26]
E [27, 25]
E [27, 24]
E [27, 23]
E [27, 22]
E [27, 21]
E [27, 20]
E [27, 19]
E [27, 18]
E [27, 17]
E [27, 16]
E [27, 15]
E [27, 14]
E [27, 13]
E [27, 12]
E [27, 11]
E [27, 10]
E [27, 9]
E [27, 8]
E [27, 7]
E [27, 6]
E [27, 5]
E [27, 4]
E [27, 3]
E [27, 2]
C [26, 2]
D [26, 3]
D [26, 4]
D [26, 5]
D [26, 6]
D [26, 7]
D [26, 8]
D [26, 9]
D [26, 10]
D [26, 11]
D [26, 12]
D [26, 13]
D [26, 14]
D [26, 15]
D [26, 16]
D [26, 17]
D [26, 18]
D [26, 19]
D [26, 20]
D [26, 21]
D [26, 22]
D [26, 23]
D [26, 24]
D [26, 25]
D [26, 26]
D [26, 27]
D [26, 28]
D [26, 29]
D [26, 30]
D [26, 31]
D [26, 32]
D [26, 33]
D [26, 34]
D [26, 35]
D [26, 36]
D [26, 37]
D [26, 38]
D [26, 39]
D [26, 40]
D [26, 41]
D [26, 42]
D [26, 43]
D [26, 44]
D [26, 45]
D [26, 46]
D [26, 47]
D [26, 48]
D [26, 49]
D [26, 50]
D [26, 51]
D [26, 52]
D [26, 53]
D [26, 54]
D [26, 55]
D [26, 56]
D [26, 57]
D [26, 58]
D [26, 59]
D [26, 60]
D [26, 61]
D [26, 62]
D [26, 63]
D [26, 64]
D [26, 65]
D [26, 66]
D [26, 67]
D [26, 68]
D [26, 69]
D [26, 70]
D [26, 71]
D [26, 72]
D [26, 73]
D [26, 74]
D [26, 75]
D [26, 76]
D [26, 77]
D [26, 78]
D [26, 79]
D [26, 80]
D [26, 81]
D [26, 82]
D [26, 83]
D [26, 84]
D [26, 85]
D [26, 86]
D [26, 87]
D [26, 88]
D [26, 89]
D [26, 90]
D [26, 91]
D [26, 92]
D [26, 93]
D [26, 94]
D [26, 95]
D [26, 96]
D [26, 97]
C [25, 97]
E [25, 96]
E [25, 95]
E [25, 94]
E [25, 93]
E [25, 92]
E [25, 91]
E [25, 90]
E [25, 89]
E [25, 88]
E [25, 87]
E [25, 86]
E [25, 85]
E [25, 84]
E [25, 83]
E [25, 82]
E [25, 81]
E [25, 80]
E [25, 79]
E [25, 78]
E [25, 77]
E [25, 76]
E [25, 75]
E [25, 74]
E [25, 73]
E [25, 72]
E [25, 71]
E [25, 70]
E [25, 69]
E [25, 68]
E [25, 67]
E [25, 66]
E [25, 65]
E [25, 64]
E [25, 63]
E [25, 62]
E [25, 61]
E [25, 60]
E [25, 59]
E [25, 58]
E [25, 57]
E [25, 56]
E [25, 55]
E [25, 54]
E [25, 53]
E [25, 52]
E [25, 51]
E [25, 50]
E [25, 49]
E [25, 48]
E [25, 47]
E [25, 46]
E [25, 45]
E [25, 44]
E [25, 43]
E [25, 42]
E [25, 41]
E [25, 40]
E [25, 39]
E [25, 38]
E [25, 37]
E [25, 36]
E [25, 35]
E [25, 34]
E [25, 33]
E [25, 32]
E [25, 31]
E [25, 30]
E [25, 29]
E [25, 28]
E [25, 27]
E [25, 26]
E [25, 25]
E [25, 24]
E [25, 23]
E [25, 22]
E [25, 21]
E [25, 20]
E [25, 19]
E [25, 18]
E [25, 17]
E [25, 16]
E [25, 15]
E [25, 14]
E [25, 13]
E [25, 12]
E [25, 11]
E [25, 10]
E [25, 9]
E [25, 8]
E [25, 7]
E [25, 6]
E [25, 5]
E [25, 4]
E [25, 3]
E [25, 2]
C [24, 2]
D [24, 3]
D [24, 4]
D [24, 5]
D [24, 6]
D [24, 7]
D [24, 8]
D [24, 9]
D [24, 10]
D [24, 11]
D [24, 12]
D [24, 13]
D [24, 14]
D [24, 15]
D [24, 16]
D [24, 17]
D [24, 18]
D [24, 19]
D [24, 20]
D [24, 21]
D [24, 22]
D [24, 23]
D [24, 24]
D [24, 25]
D [24, 26]
D [24, 27]
D [24, 28]
D [24, 29]
D [24, 30]
D [24, 31]
D [24, 32]
D [24, 33]
D [24, 34]
D [24, 35]
D [24, 36]
D [24, 37]
D [24, 38]
D [24, 39]
D [24, 40]
D [24, 41]
D [24, 42]
D [24, 43]
D [24, 44]
D [24, 45]
D [24, 46]
D [24, 47]
D [24, 48]
D [24, 49]
D [24, 50]
D [24, 51]
D [24, 52]
D [24, 53]
D [24, 54]
D [24, 55]
D [24, 56]
D [24, 57]
D [24, 58]
D [24, 59]
D [24, 60]
D [24, 61]
D [24, 62]
D [24, 63]
D [24, 64]
D [24, 65]
D [24, 66]
D [24, 67]
D [24, 68]
D [24, 69]
D [24, 70]
D [24, 71]
D [24, 72]
D [24, 73]
D [24, 74]
D [24, 75]
D [24, 76]
D [24, 77]
D [24, 78]
D [24, 79]
D [24, 80]
D [24, 81]
D [24, 82]
D [24, 83]
D [24, 84]
D [24, 85]
D [24, 86]
D [24, 87]
D [24, 88]
D [24, 89]
D [24, 90]
D [24, 91]
D [24, 92]
D [24, 93]
D [24, 94]
D [24, 95]
D [24, 96]
D [24, 97]
C [23, 97]
E [23, 96]
E [23, 95]
E [23, 94]
E [23, 93]
E [23, 92]
E [23, 91]
E [23, 90]
E [23, 89]
E [23, 88]
E [23, 87]
E [23, 86]
E [23, 85]
E [23, 84]
E [23, 83]
E [23, 82]
E [23, 81]
E [23, 80]
E [23, 79]
E [23, 78]
E [23, 77]
E [23, 76]
E [23, 75]
E [23, 74]
E [23, 73]
E [23, 72]
E [23, 71]
E [23, 70]
E [23, 69]
E [23, 68]
E [23, 67]
E [23, 66]
E [23, 65]
E [23, 64]
E [23, 63]
E [23, 62]
E [23, 61]
E [23, 60]
E [23, 59]
E [23, 58]
E [23, 57]
E [23, 56]
E [23, 55]
E [23, 54]
E [23, 53]
E [23, 52]
E [23, 51]
E [23, 50]
E [23, 49]
E [23, 48]
E [23, 47]
E [23, 46]
E [23, 45]
E [23, 44]
E [23, 43]
E [23, 42]
E [23, 41]
E [23, 40]
E [23, 39]
E [23, 38]
E [23, 37]
E [23, 36]
E [23, 35]
E [23, 34]
E [23, 33]
E [23, 32]
E [23, 31]
E [23, 30]
E [23, 29]
E [23, 28]
E [23, 27]
E [23, 26]
E [23, 25]
E [23, 24]
E [23, 23]
E [23, 22]
E [23, 21]
E [23, 20]
E [23, 19]
E [23, 18]
E [23, 17]
E [23, 16]
E [23, 15]
E [23, 14]
E [23, 13]
E [23, 12]
E [23, 11]
E [23, 10]
E [23, 9]
E [23, 8]
E [23, 7]
E [23, 6]
E [23, 5]
E [23, 4]
E [23, 3]
E [23, 2]
C [22, 2]
D [22, 3]
D [22, 4]
D [22, 5]
D [22, 6]
D [22, 7]
D [22, 8]
D [22, 9]
D [22, 10]
D [22, 11]
D [22, 12]
D [22, 13]
D [22, 14]
D [22, 15]
D [22, 16]
D [22, 17]
D [22, 18]
D [22, 19]
D [22, 20]
D [22, 21]
D [22, 22]
D [22, 23]
D [22, 24]
D [22, 25]
D [22, 26]
D [22, 27]
D [22, 28]
D [22, 29]
D [22, 30]
D [22, 31]
D [22, 32]
D [22, 33]
D [22, 34]
D [22, 35]
D [22, 36]
D [22, 37]
D [22, 38]
D [22, 39]
D [22, 40]
D [22, 41]
D [22, 42]
D [22, 43]
D [22, 44]
D [22, 45]
D [22, 46]
D [22, 47]
D [22, 48]
D [22, 49]
D [22, 50]
D [22, 51]
D [22, 52]
D [22, 53]
D [22, 54]
D [22, 55]
D [22, 56]
D [22, 57]
D [22, 58]
D [22, 59]
D [22, 60]
D [22, 61]
D [22, 62]
D [22, 63]
D [22, 64]
D [22, 65]
D [22, 66]
D [22, 67]
D [22, 68]
D [22, 69]
D [22, 70]
D [22, 71]
D [22, 72]
D [22, 73]
D [22, 74]
D [22, 75]
D [22, 76]
D [22, 77]
D [22, 78]
D [22, 79]
D [22, 80]
D [22, 81]
D [22, 82]
D [22, 83]
D [22, 84]
D [22, 85]
D [22, 86]
D [22, 87]
D [22, 88]
D [22, 89]
D [22, 90]
D [22, 91]
D [22, 92]
D [22, 93]
D [22, 94]
D [22, 95]
D [22, 96]
D [22, 97]
C [21, 97]
E [21, 96]
E [21, 95]
E [21, 94]
E [21, 93]
E [21, 92]
E [21, 91]
E [21, 90]
E [21, 89]
E [21, 88]
E [21, 87]
E [21, 86]
E [21, 85]
E [21, 84]
E [21, 83]
E [21, 82]
E [21, 81]
E [21, 80]
E [21, 79]
E [21, 78]
E [21, 77]
E [21, 76]
E [21, 75]
E [21, 74]
E [21, 73]
E [21, 72]
E [21, 71]
E [21, 70]
E [21, 69]
E [21, 68]
E [21, 67]
E [21, 66]
E [21, 65]
E [21, 64]
E [21, 63]
E [21, 62]
E [21, 61]
E [21, 60]
E [21, 59]
E [21, 58]
E [21, 57]
E [21, 56]
E [21, 55]
E [21, 54]
E [21, 53]
E [21, 52]
E [21, 51]
E [21, 50]
E [21, 49]
E [21, 48]
E [21, 47]
E [21, 46]
E [21, 45]
E [21, 44]
E [21, 43]
E [21, 42]
E [21, 41]
E [21, 40]
E [21, 39]
E [21, 38]
E [21, 37]
E [21, 36]
E [21, 35]
E [21, 34]
E [21, 33]
E [21, 32]
E [21, 31]
E [21, 30]
E [21, 29]
E [21, 28]
E [21, 27]
E [21, 26]
E [21, 25]
E [21, 24]
E [21, 23]
E [21, 22]
E [21, 21]
E [21, 20]
E [21, 19]
E [21, 18]
E [21, 17]
E [21, 16]
E [21, 15]
E [21, 14]
E [21, 13]
E [21, 12]
E [21, 11]
E [21, 10]
E [21, 9]
E [21, 8]
E [21, 7]
E [21, 6]
E [21, 5]
E [21, 4]
E [21, 3]
E [21, 2]
C [20, 2]
D [20, 3]
D [20, 4]
D [20, 5]
D [20, 6]
D [20, 7]
D [20, 8]
D [20, 9]
D [20, 10]
D [20, 11]
D [20, 12]
D [20, 13]
D [20, 14]
D [20, 15]
D [20, 16]
D [20, 17]
D [20, 18]
D [20, 19]
D [20, 20]
D [20, 21]
D [20, 22]
D [20, 23]
D [20, 24]
D [20, 25]
D [20, 26]
D [20, 27]
D [20, 28]
D [20, 29]
D [20, 30]
D [20, 31]
D [20, 32]
D [20, 33]
D [20, 34]
D [20, 35]
D [20, 36]
D [20, 37]
D [20, 38]
D [20, 39]
D [20, 40]
D [20, 41]
D [20, 42]
D [20, 43]
D [20, 44]
D [20, 45]
D [20, 46]
D [20, 47]
D [20, 48]
D [20, 49]
D [20, 50]
D [20, 51]
D [20, 52]
D [20, 53]
D [20, 54]
D [20, 55]
D [20, 56]
D [20, 57]
D [20, 58]
D [20, 59]
D [20, 60]
D [20, 61]
D [20, 62]
D [20, 63]
D [20, 64]
D [20, 65]
D [20, 66]
D [20, 67]
D [20, 68]
D [20, 69]
D [20, 70]
D [20, 71]
D [20, 72]
D [20, 73]
D [20, 74]
D [20, 75]
D [20, 76]
D [20, 77]
D [20, 78]
D [20, 79]
D [20, 80]
D [20, 81]
D [20, 82]
D [20, 83]
D [20, 84]
D [20, 85]
D [20, 86]
D [20, 87]
D [20, 88]
D [20, 89]
D [20, 90]
D [20, 91]
D [20, 92]
D [20, 93]
D [20, 94]
D [20, 95]
D [20, 96]
D [20, 97]
C [19, 97]
E [19, 96]
E [19, 95]
E [19, 94]
E [19, 93]
E [19, 92]
E [19, 91]
E [19, 90]
E [19, 89]
E [19, 88]
E [19, 87]
E [19, 86]
E [19, 85]
E [19, 84]
E [19, 83]
E [19, 82]
E [19, 81]
E [19, 80]
E [19, 79]
E [19, 78]
E [19, 77]
E [19, 76]
E [19, 75]
E [19, 74]
E [19, 73]
E [19, 72]
E [19, 71]
E [19, 70]
E [19, 69]
E [19, 68]
E [19, 67]
E [19, 66]
E [19, 65]
E [19, 64]
E [19, 63]
E [19, 62]
E [19, 61]
E [19, 60]
E [19, 59]
E [19, 58]
E [19, 57]
E [19, 56]
E [19, 55]
E [19, 54]
E [19, 53]
E [19, 52]
E [19, 51]
E [19, 50]
E [19, 49]
E [19, 48]
E [19, 47]
E [19, 46]
E [19, 45]
E [19, 44]
E [19, 43]
E [19, 42]
E [19, 41]
E [19, 40]
E [19, 39]
E [19, 38]
E [19, 37]
E [19, 36]
E [19, 35]
E [19, 34]
E [19, 33]
E [19, 32]
E [19, 31]
E [19, 30]
E [19, 29]
E [19, 28]
E [19, 27]
E [19, 26]
E [19, 25]
E [19, 24]
E [19, 23]
E [19, 22]
E [19, 21]
E [19, 20]
E [19, 19]
E [19, 18]
E [19, 17]
E [19, 16]
E [19, 15]
E [19, 14]
E [19, 13]
E [19, 12]
E [19, 11]
E [19, 10]
E [19, 9]
E [19, 8]
E [19, 7]
E [19, 6]
E [19, 5]
E [19, 4]
E [19, 3]
E [19, 2]
C [18, 2]
D [18, 3]
D [18, 4]
D [18, 5]
D [18, 6]
D [18, 7]
D [18, 8]
D [18, 9]
D [18, 10]
D [18, 11]
D [18, 12]
D [18, 13]
D [18, 14]
D [18, 15]
D [18, 16]
D [18, 17]
D [18, 18]
D [18, 19]
D [18, 20]
D [18, 21]
D [18, 22]
D [18, 23]
D [18, 24]
D [18, 25]
D [18, 26]
D [18, 27]
D [18, 28]
D [18, 29]
D [18, 30]
D [18, 31]
D [18, 32]
D [18, 33]
D [18, 34]
D [18, 35]
D [18, 36]
D [18, 37]
D [18, 38]
D [18, 39]
D [18, 40]
D [18, 41]
D [18, 42]
D [18, 43]
D [18, 44]
D [18, 45]
D [18, 46]
D [18, 47]
D [18, 48]
D [18, 49]
D [18, 50]
D [18, 51]
D [18, 52]
D [18, 53]
D [18, 54]
D [18, 55]
D [18, 56]
D [18, 57]
D [18, 58]
D [18, 59]
D [18, 60]
D [18, 61]
D [18, 62]
D [18, 63]
D [18, 64]
D [18, 65]
D [18, 66]
D [18, 67]
D [18, 68]
D [18, 69]
D [18, 70]
D [18, 71]
D [18, 72]
D [18, 73]
D [18, 74]
D [18, 75]
D [18, 76]
D [18, 77]
D [18, 78]
D [18, 79]
D [18, 80]
D [18, 81]
D [18, 82]
D [18, 83]
D [18, 84]
D [18, 85]
D [18, 86]
D [18, 87]
D [18, 88]
D [18, 89]
D [18, 90]
D [18, 91]
D [18, 92]
D [18, 93]
D [18, 94]
D [18, 95]
D [18, 96]
D [18, 97]
C [17, 97]
E [17, 96]
E [17, 95]
E [17, 94]
E [17, 93]
E [17, 92]
E [17, 91]
E [17, 90]
E [17, 89]
E [17, 88]
E [17, 87]
E [17, 86]
E [17, 85]
E [17, 84]
E [17, 83]
E [17, 82]
E [17, 81]
E [17, 80]
E [17, 79]
E [17, 78]
E [17, 77]
E [17, 76]
E [17, 75]
E [17, 74]
E [17, 73]
E [17, 72]
E [17, 71]
E [17, 70]
E [17, 69]
E [17, 68]
E [17, 67]
E [17, 66]
E [17, 65]
E [17, 64]
E [17, 63]
E [17, 62]
E [17, 61]
E [17, 60]
E [17, 59]
E [17, 58]
E [17, 57]
E [17, 56]
E [17, 55]
E [17, 54]
E [17, 53]
E [17, 52]
E [17, 51]
E [17, 50]
E [17, 49]
E [17, 48]
E [17, 47]
E [17, 46]
E [17, 45]
E [17, 44]
E [17, 43]
E [17, 42]
E [17, 41]
E [17, 40]
E [17, 39]
E [17, 38]
E [17, 37]
E [17, 36]
E [17, 35]
E [17, 34]
E [17, 33]
E [17, 32]
E [17, 31]
E [17, 30]
E [17, 29]
E [17, 28]
E [17, 27]
E [17, 26]
E [17, 25]
E [17, 24]
E [17, 23]
E [17, 22]
E [17, 21]
E [17, 20]
E [17, 19]
E [17, 18]
E [17, 17]
E [17, 16]
E [17, 15]
E [17, 14]
E [17, 13]
E [17, 12]
E [17, 11]
E [17, 10]
E [17, 9]
E [17, 8]
E [17, 7]
E [17, 6]
E [17, 5]
E [17, 4]
E [17, 3]
E [17, 2]
C [16, 2]
D [16, 3]
D [16, 4]
D [16, 5]
D [16, 6]
D [16, 7]
D [16, 8]
D [16, 9]
D [16, 10]
D [16, 11]
D [16, 12]
D [16, 13]
D [16, 14]
D [16, 15]
D [16, 16]
D [16, 17]
D [16, 18]
D [16, 19]
D [16, 20]
D [16, 21]
D [16, 22]
D [16, 23]
D [16, 24]
D [16, 25]
D [16, 26]
D [16, 27]
D [16, 28]
D [16, 29]
D [16, 30]
D [16, 31]
D [16, 32]
D [16, 33]
D [16, 34]
D [16, 35]
D [16, 36]
D [16, 37]
D [16, 38]
D [16, 39]
D [16, 40]
D [16, 41]
D [16, 42]
D [16, 43]
D [16, 44]
D [16, 45]
D [16, 46]
D [16, 47]
D [16, 48]
D [16, 49]
D [16, 50]
D [16, 51]
D [16, 52]
D [16, 53]
D [16, 54]
D [16, 55]
D [16, 56]
D [16, 57]
D [16, 58]
D [16, 59]
D [16, 60]
D [16, 61]
D [16, 62]
D [16, 63]
D [16, 64]
D [16, 65]
D [16, 66]
D [16, 67]
D [16, 68]
D [16, 69]
D [16, 70]
D [16, 71]
D [16, 72]
D [16, 73]
D [16, 74]
D [16, 75]
D [16, 76]
D [16, 77]
D [16, 78]
D [16, 79]
D [16, 80]
D [16, 81]
D [16, 82]
D [16, 83]
D [16, 84]
D [16, 85]
D [16, 86]
D [16, 87]
D [16, 88]
D [16, 89]
D [16, 90]
D [16, 91]
D [16, 92]
D [16, 93]
D [16, 94]
D [16, 95]
D [16, 96]
D [16, 97]
C [15, 97]
E [15, 96]
E [15, 95]
E [15, 94]
E [15, 93]
E [15, 92]
E [15, 91]
E [15, 90]
E [15, 89]
E [15, 88]
E [15, 87]
E [15, 86]
E [15, 85]
E [15, 84]
E [15, 83]
E [15, 82]
E [15, 81]
E [15, 80]
E [15, 79]
E [15, 78]
E [15, 77]
E [15, 76]
E [15, 75]
E [15, 74]
E [15, 73]
E [15, 72]
E [15, 71]
E [15, 70]
E [15, 69]
E [15, 68]
E [15, 67]
E [15, 66]
E [15, 65]
E [15, 64]
E [15, 63]
E [15, 62]
E [15, 61]
E [15, 60]
E [15, 59]
E [15, 58]
E [15, 57]
E [15, 56]
E [15, 55]
E [15, 54]
E [15, 53]
E [15, 52]
E [15, 51]
E [15, 50]
E [15, 49]
E [15, 48]
E [15, 47]
E [15, 46]
E [15, 45]
E [15, 44]
E [15, 43]
E [15, 42]
E [15, 41]
E [15, 40]
E [15, 39]
E [15, 38]
E [15, 37]
E [15, 36]
E [15, 35]
E [15, 34]
E [15, 33]
E [15, 32]
E [15, 31]
E [15, 30]
E [15, 29]
E [15, 28]
E [15, 27]
E [15, 26]
E [15, 25]
E [15, 24]
E [15, 23]
E [15, 22]
E [15, 21]
E [15, 20]
E [15, 19]
E [15, 18]
E [15, 17]
E [15, 16]
E [15, 15]
E [15, 14]
E [15, 13]
E [15, 12]
E [15, 11]
E [15, 10]
E [15, 9]
E [15, 8]
E [15, 7]
E [15, 6]
E [15, 5]
E [15, 4]
E [15, 3]
E [15, 2]
C [14, 2]
D [14, 3]
D [14, 4]
D [14, 5]
D [14, 6]
D [14, 7]
D [14, 8]
D [14, 9]
D [14, 10]
D [14, 11]
D [14, 12]
D [14, 13]
D [14, 14]
D [14, 15]
D [14, 16]
D [14, 17]
D [14, 18]
D [14, 19]
D [14, 20]
D [14, 21]
D [14, 22]
D [14, 23]
D [14, 24]
D [14, 25]
D [14, 26]
D [14, 27]
D [14, 28]
D [14, 29]
D [14, 30]
D [14, 31]
D [14, 32]
D [14, 33]
D [14, 34]
D [14, 35]
D [14, 36]
D [14, 37]
D [14, 38]
D [14, 39]
D [14, 40]
D [14, 41]
D [14, 42]
D [14, 43]
D [14, 44]
D [14, 45]
D [14, 46]
D [14, 47]
D [14, 48]
D [14, 49]
D [14, 50]
D [14, 51]
D [14, 52]
D [14, 53]
D [14, 54]
D [14, 55]
D [14, 56]
D [14, 57]
D [14, 58]
D [14, 59]
D [14, 60]
D [14, 61]
D [14, 62]
D [14, 63]
D [14, 64]
D [14, 65]
D [14, 66]
D [14, 67]
D [14, 68]
D [14, 69]
D [14, 70]
D [14, 71]
D [14, 72]
D [14, 73]
D [14, 74]
D [14, 75]
D [14, 76]
D [14, 77]
D [14, 78]
D [14, 79]
D [14, 80]
D [14, 81]
D [14, 82]
D [14, 83]
D [14, 84]
D [14, 85]
D [14, 86]
D [14, 87]
D [14, 88]
D [14, 89]
D [14, 90]
D [14, 91]
D [14, 92]
D [14, 93]
D [14, 94]
D [14, 95]
D [14, 96]
D [14, 97]
C [13, 97]
E [13, 96]
E [13, 95]
E [13, 94]
E [13, 93]
E [13, 92]
E [13, 91]
E [13, 90]
E [13, 89]
E [13, 88]
E [13, 87]
E [13, 86]
E [13, 85]
E [13, 84]
E [13, 83]
E [13, 82]
E [13, 81]
E [13, 80]
E [13, 79]
E [13, 78]
E [13, 77]
E [13, 76]
E [13, 75]
E [13, 74]
E [13, 73]
E [13, 72]
E [13, 71]
E [13, 70]
E [13, 69]
E [13, 68]
E [13, 67]
E [13, 66]
E [13, 65]
E [13, 64]
E [13, 63]
E [13, 62]
E [13, 61]
E [13, 60]
E [13, 59]
E [13, 58]
E [13, 57]
E [13, 56]
E [13, 55]
E [13, 54]
E [13, 53]
E [13, 52]
E [13, 51]
E [13, 50]
E [13, 49]
E [13, 48]
E [13, 47]
E [13, 46]
E [13, 45]
E [13, 44]
E [13, 43]
E [13, 42]
E [13, 41]
E [13, 40]
E [13, 39]
E [13, 38]
E [13, 37]
E [13, 36]
E [13, 35]
E [13, 34]
E [13, 33]
E [13, 32]
E [13, 31]
E [13, 30]
E [13, 29]
E [13, 28]
E [13, 27]
E [13, 26]
E [13, 25]
E [13, 24]
E [13, 23]
E [13, 22]
E [13, 21]
E [13, 20]
E [13, 19]
E [13, 18]
E [13, 17]
E [13, 16]
E [13, 15]
E [13, 14]
E [13, 13]
E [13, 12]
E [13, 11]
E [13, 10]
E [13, 9]
E [13, 8]
E [13, 7]
E [13, 6]
